episode,step,pos_x,pos_y,action,action_was_parsed,complexity,depth,reward,cumulative_depth,depth_budget_remaining,done,success
4,26,1,0,up,False,0.442313,0,-0.01,0,150,False,False
4,27,0,0,up,False,0.460646,0,-0.01,0,150,False,False
4,28,0,1,right,False,0.56398,0,-0.01,0,150,False,False
4,29,0,0,left,False,0.460646,0,-0.01,0,150,False,False
4,30,0,1,right,False,0.56398,0,-0.01,0,150,False,False
4,31,1,1,down,False,0.460646,0,-0.01,0,150,False,False
4,32,1,0,left,False,0.357313,0,-0.01,0,150,False,False
4,33,1,1,right,False,0.460646,0,-0.01,0,150,False,False
4,34,1,2,right,False,0.357313,0,-0.01,0,150,False,False
4,35,1,3,right,False,0.42398,0,-0.01,0,150,False,False
4,36,2,3,down,False,0.320646,0,-0.01,0,150,False,False
4,37,1,3,up,False,0.387313,0,-0.01,0,150,False,False
4,38,2,3,down,False,0.320646,0,-0.01,0,150,False,False
4,39,3,3,down,False,0.387313,0,-0.01,0,150,False,False
4,40,3,2,left,False,0.36898,0,-0.01,0,150,False,False
4,41,4,2,down,False,0.387313,0,-0.01,0,150,False,False
4,42,4,1,left,False,0.36898,0,-0.01,0,150,False,False
4,43,5,1,down,False,0.387313,0,-0.01,0,150,False,False
4,44,4,1,up,False,0.28398,0,-0.01,0,150,False,False
4,45,5,1,down,False,0.387313,0,-0.01,0,150,False,False
4,46,5,0,left,False,0.28398,0,-0.01,0,150,False,False
4,47,6,0,down,False,0.472313,0,-0.01,0,150,False,False
4,48,7,0,down,False,0.36898,0,-0.01,0,150,False,False
4,49,8,0,down,False,0.350646,0,-0.01,0,150,False,False
4,50,8,1,right,False,0.332313,0,-0.01,0,150,False,False
4,51,8,0,left,False,0.22898,0,-0.01,0,150,False,False
4,52,9,0,down,False,0.332313,0,-0.01,0,150,False,False
4,53,9,1,right,False,0.39898,0,-0.01,0,150,False,False
4,54,8,1,up,False,0.295646,0,-0.01,0,150,False,False
4,55,9,1,down,False,0.22898,0,-0.01,0,150,False,False
4,56,9,0,left,False,0.295646,0,-0.01,0,150,False,False
4,57,9,1,right,False,0.39898,0,-0.01,0,150,False,False
4,58,8,1,up,False,0.295646,0,-0.01,0,150,False,False
4,59,7,1,up,False,0.22898,0,-0.01,0,150,False,False
4,60,6,1,up,False,0.247313,0,-0.01,0,150,False,False
4,61,6,2,right,False,0.265646,0,-0.01,0,150,False,False
4,62,6,1,left,False,0.247313,0,-0.01,0,150,False,False
4,63,6,2,right,False,0.265646,0,-0.01,0,150,False,False
4,64,6,1,left,False,0.247313,0,-0.01,0,150,False,False
4,65,7,1,down,False,0.265646,0,-0.01,0,150,False,False
4,66,8,1,down,False,0.247313,0,-0.01,0,150,False,False
4,67,7,1,up,False,0.22898,0,-0.01,0,150,False,False
4,68,7,2,right,False,0.247313,0,-0.01,0,150,False,False
4,69,6,2,up,False,0.31398,0,-0.01,0,150,False,False
4,70,6,3,right,False,0.247313,0,-0.01,0,150,False,False
4,71,6,2,left,False,0.31398,0,-0.01,0,150,False,False
4,72,7,2,down,False,0.247313,0,-0.01,0,150,False,False
4,73,8,2,down,False,0.31398,0,-0.01,0,150,False,False
4,74,9,2,down,False,0.295646,0,-0.01,0,150,False,False
4,75,9,3,right,False,0.277313,0,-0.01,0,150,False,False
4,76,9,2,left,False,0.42898,0,-0.01,0,150,False,False
4,77,9,3,right,False,0.277313,0,-0.01,0,150,False,False
4,78,9,2,left,False,0.42898,0,-0.01,0,150,False,False
4,79,9,1,left,False,0.277313,0,-0.01,0,150,False,False
4,80,8,1,up,False,0.295646,0,-0.01,0,150,False,False
4,81,7,1,up,False,0.22898,0,-0.01,0,150,False,False
4,82,8,1,down,False,0.247313,0,-0.01,0,150,False,False
4,83,8,0,left,False,0.22898,0,-0.01,0,150,False,False
4,84,8,1,right,False,0.332313,0,-0.01,0,150,False,False
4,85,9,1,down,False,0.22898,0,-0.01,0,150,False,False
4,86,8,1,up,False,0.295646,0,-0.01,0,150,False,False
4,87,8,0,left,False,0.22898,0,-0.01,0,150,False,False
4,88,7,0,up,False,0.332313,0,-0.01,0,150,False,False
4,89,8,0,down,False,0.350646,0,-0.01,0,150,False,False
4,90,9,0,down,False,0.332313,0,-0.01,0,150,False,False
4,91,8,0,up,False,0.39898,0,-0.01,0,150,False,False
4,92,7,0,up,False,0.332313,0,-0.01,0,150,False,False
4,93,8,0,down,False,0.350646,0,-0.01,0,150,False,False
4,94,8,1,right,False,0.332313,0,-0.01,0,150,False,False
4,95,7,1,up,False,0.22898,0,-0.01,0,150,False,False
4,96,7,0,left,False,0.247313,0,-0.01,0,150,False,False
4,97,7,1,right,False,0.350646,0,-0.01,0,150,False,False
4,98,7,0,left,False,0.247313,0,-0.01,0,150,False,False
4,99,6,0,up,False,0.350646,0,-0.01,0,150,True,False
5,0,1,0,down,False,0.64898,0,-0.01,0,150,False,False
5,1,1,1,right,False,0.460646,0,-0.01,0,150,False,False
5,2,1,0,left,False,0.442313,0,-0.01,0,150,False,False
5,3,1,1,right,False,0.460646,0,-0.01,0,150,False,False
5,4,1,2,right,False,0.442313,0,-0.01,0,150,False,False
5,5,2,2,down,False,0.50898,0,-0.01,0,150,False,False
5,6,2,3,right,False,0.320646,0,-0.01,0,150,False,False
5,7,3,3,down,False,0.387313,0,-0.01,0,150,False,False
5,8,2,3,up,False,0.28398,0,-0.01,0,150,False,False
5,9,3,3,down,False,0.387313,0,-0.01,0,150,False,False
5,10,2,3,up,False,0.28398,0,-0.01,0,150,False,False
5,11,2,2,left,False,0.387313,0,-0.01,0,150,False,False
5,12,2,3,right,False,0.320646,0,-0.01,0,150,False,False
5,13,3,3,down,False,0.387313,0,-0.01,0,150,False,False
5,14,3,4,right,False,0.28398,0,-0.01,0,150,False,False
5,15,2,4,up,False,0.435646,0,-0.01,0,150,False,False
5,16,2,3,left,False,0.36898,0,-0.01,0,150,False,False
5,17,3,3,down,False,0.387313,0,-0.01,0,150,False,False
5,18,2,3,up,False,0.28398,0,-0.01,0,150,False,False
5,19,2,4,right,False,0.387313,0,-0.01,0,150,False,False
5,20,1,4,up,False,0.36898,0,-0.01,0,150,False,False
5,21,2,4,down,False,0.472313,0,-0.01,0,150,False,False
5,22,3,4,down,False,0.36898,0,-0.01,0,150,False,False
5,23,2,4,up,False,0.435646,0,-0.01,0,150,False,False
5,24,3,4,down,False,0.36898,0,-0.01,0,150,False,False
5,25,2,4,up,False,0.435646,0,-0.01,0,150,False,False
5,26,1,4,up,False,0.36898,0,-0.01,0,150,False,False
5,27,0,4,up,False,0.472313,0,-0.01,0,150,False,False
5,28,0,3,left,False,0.490646,0,-0.01,0,150,False,False
5,29,0,4,right,False,0.59398,0,-0.01,0,150,False,False
5,30,1,4,down,False,0.490646,0,-0.01,0,150,False,False
5,31,0,4,up,False,0.472313,0,-0.01,0,150,False,False
5,32,1,4,down,False,0.490646,0,-0.01,0,150,False,False
5,33,0,4,up,False,0.472313,0,-0.01,0,150,False,False
5,34,1,4,down,False,0.490646,0,-0.01,0,150,False,False
5,35,0,4,up,False,0.472313,0,-0.01,0,150,False,False
5,36,1,4,down,False,0.490646,0,-0.01,0,150,False,False
5,37,2,4,down,False,0.472313,0,-0.01,0,150,False,False
5,38,3,4,down,False,0.36898,0,-0.01,0,150,False,False
5,39,2,4,up,False,0.435646,0,-0.01,0,150,False,False
5,40,2,3,left,False,0.36898,0,-0.01,0,150,False,False
5,41,2,4,right,False,0.387313,0,-0.01,0,150,False,False
5,42,2,3,left,False,0.36898,0,-0.01,0,150,False,False
5,43,3,3,down,False,0.387313,0,-0.01,0,150,False,False
5,44,4,3,down,False,0.28398,0,-0.01,0,150,False,False
5,45,3,3,up,False,0.435646,0,-0.01,0,150,False,False
5,46,3,4,right,False,0.28398,0,-0.01,0,150,False,False
5,47,3,3,left,False,0.435646,0,-0.01,0,150,False,False
5,48,2,3,up,False,0.28398,0,-0.01,0,150,False,False
5,49,2,2,left,False,0.387313,0,-0.01,0,150,False,False
5,50,2,3,right,False,0.320646,0,-0.01,0,150,False,False
5,51,3,3,down,False,0.387313,0,-0.01,0,150,False,False
5,52,4,3,down,False,0.28398,0,-0.01,0,150,False,False
5,53,4,2,left,False,0.435646,0,-0.01,0,150,False,False
5,54,3,2,up,False,0.28398,0,-0.01,0,150,False,False
5,55,3,1,left,False,0.302313,0,-0.01,0,150,False,False
5,56,3,0,left,False,0.320646,0,-0.01,0,150,False,False
5,57,2,0,up,False,0.50898,0,-0.01,0,150,False,False
5,58,2,1,right,False,0.442313,0,-0.01,0,150,False,False
5,59,2,0,left,False,0.33898,0,-0.01,0,150,False,False
5,60,1,0,up,False,0.442313,0,-0.01,0,150,False,False
5,61,2,0,down,False,0.460646,0,-0.01,0,150,False,False
5,62,3,0,down,False,0.442313,0,-0.01,0,150,False,False
5,63,3,1,right,False,0.50898,0,-0.01,0,150,False,False
5,64,3,2,right,False,0.320646,0,-0.01,0,150,False,False
5,65,3,1,left,False,0.302313,0,-0.01,0,150,False,False
5,66,4,1,down,False,0.320646,0,-0.01,0,150,False,False
5,67,5,1,down,False,0.387313,0,-0.01,0,150,False,False
5,68,5,2,right,False,0.28398,0,-0.01,0,150,False,False
5,69,5,1,left,False,0.350646,0,-0.01,0,150,False,False
5,70,6,1,down,False,0.28398,0,-0.01,0,150,False,False
5,71,5,1,up,False,0.265646,0,-0.01,0,150,False,False
5,72,5,0,left,False,0.28398,0,-0.01,0,150,False,False
5,73,6,0,down,False,0.472313,0,-0.01,0,150,False,False
5,74,6,1,right,False,0.36898,0,-0.01,0,150,False,False
5,75,6,0,left,False,0.265646,0,-0.01,0,150,False,False
5,76,7,0,down,False,0.36898,0,-0.01,0,150,False,False
5,77,6,0,up,False,0.350646,0,-0.01,0,150,False,False
5,78,6,1,right,False,0.36898,0,-0.01,0,150,False,False
5,79,6,2,right,False,0.265646,0,-0.01,0,150,False,False
5,80,6,1,left,False,0.247313,0,-0.01,0,150,False,False
5,81,6,2,right,False,0.265646,0,-0.01,0,150,False,False
5,82,5,2,up,False,0.247313,0,-0.01,0,150,False,False
5,83,6,2,down,False,0.350646,0,-0.01,0,150,False,False
5,84,5,2,up,False,0.247313,0,-0.01,0,150,False,False
5,85,5,1,left,False,0.350646,0,-0.01,0,150,False,False
5,86,6,1,down,False,0.28398,0,-0.01,0,150,False,False
5,87,7,1,down,False,0.265646,0,-0.01,0,150,False,False
5,88,6,1,up,False,0.247313,0,-0.01,0,150,False,False
5,89,7,1,down,False,0.265646,0,-0.01,0,150,False,False
5,90,7,2,right,False,0.247313,0,-0.01,0,150,False,False
5,91,7,1,left,False,0.22898,0,-0.01,0,150,False,False
5,92,7,0,left,False,0.247313,0,-0.01,0,150,False,False
5,93,7,1,right,False,0.350646,0,-0.01,0,150,False,False
5,94,7,0,left,False,0.247313,0,-0.01,0,150,False,False
5,95,8,0,down,False,0.350646,0,-0.01,0,150,False,False
5,96,7,0,up,False,0.332313,0,-0.01,0,150,False,False
5,97,7,1,right,False,0.350646,0,-0.01,0,150,False,False
5,98,7,0,left,False,0.247313,0,-0.01,0,150,False,False
5,99,8,0,down,False,0.350646,0,-0.01,0,150,True,False
6,0,1,0,down,False,0.56398,0,-0.01,0,150,False,False
6,1,2,0,down,False,0.460646,0,-0.01,0,150,False,False
6,2,3,0,down,False,0.442313,0,-0.01,0,150,False,False
6,3,2,0,up,False,0.50898,0,-0.01,0,150,False,False
6,4,1,0,up,False,0.442313,0,-0.01,0,150,False,False
6,5,0,0,up,False,0.460646,0,-0.01,0,150,False,False
6,6,0,1,right,False,0.56398,0,-0.01,0,150,False,False
6,7,0,2,right,False,0.460646,0,-0.01,0,150,False,False
6,8,0,1,left,False,0.442313,0,-0.01,0,150,False,False
6,9,0,0,left,False,0.460646,0,-0.01,0,150,False,False
6,10,1,0,down,False,0.56398,0,-0.01,0,150,False,False
6,11,2,0,down,False,0.460646,0,-0.01,0,150,False,False
6,12,3,0,down,False,0.442313,0,-0.01,0,150,False,False
6,13,2,0,up,False,0.50898,0,-0.01,0,150,False,False
6,14,2,1,right,False,0.442313,0,-0.01,0,150,False,False
6,15,2,2,right,False,0.33898,0,-0.01,0,150,False,False
6,16,2,3,right,False,0.405646,0,-0.01,0,150,False,False
6,17,2,4,right,False,0.387313,0,-0.01,0,150,False,False
6,18,1,4,up,False,0.28398,0,-0.01,0,150,False,False
6,19,2,4,down,False,0.302313,0,-0.01,0,150,False,False
6,20,2,3,left,False,0.28398,0,-0.01,0,150,False,False
6,21,2,4,right,False,0.387313,0,-0.01,0,150,False,False
6,22,1,4,up,False,0.28398,0,-0.01,0,150,False,False
6,23,1,5,right,False,0.302313,0,-0.01,0,150,False,False
6,24,1,4,left,False,0.28398,0,-0.01,0,150,False,False
6,25,0,4,up,False,0.302313,0,-0.01,0,150,False,False
6,26,0,3,left,False,0.405646,0,-0.01,0,150,False,False
6,27,0,2,left,False,0.42398,0,-0.01,0,150,False,False
6,28,0,1,left,False,0.442313,0,-0.01,0,150,False,False
6,29,0,0,left,False,0.460646,0,-0.01,0,150,False,False
6,30,1,0,down,False,0.56398,0,-0.01,0,150,False,False
6,31,0,0,up,False,0.460646,0,-0.01,0,150,False,False
6,32,0,1,right,False,0.56398,0,-0.01,0,150,False,False
6,33,1,1,down,False,0.460646,0,-0.01,0,150,False,False
6,34,0,1,up,False,0.357313,0,-0.01,0,150,False,False
6,35,0,2,right,False,0.460646,0,-0.01,0,150,False,False
6,36,1,2,down,False,0.442313,0,-0.01,0,150,False,False
6,37,1,1,left,False,0.33898,0,-0.01,0,150,False,False
6,38,1,2,right,False,0.357313,0,-0.01,0,150,False,False
6,39,2,2,down,False,0.33898,0,-0.01,0,150,False,False
6,40,2,3,right,False,0.405646,0,-0.01,0,150,False,False
6,41,2,4,right,False,0.387313,0,-0.01,0,150,False,False
6,42,1,4,up,False,0.28398,0,-0.01,0,150,False,False
6,43,1,3,left,False,0.302313,0,-0.01,0,150,False,False
6,44,2,3,down,False,0.320646,0,-0.01,0,150,False,False
6,45,2,4,right,False,0.387313,0,-0.01,0,150,False,False
6,46,2,5,right,False,0.28398,0,-0.01,0,150,False,False
6,47,2,4,left,False,0.265646,0,-0.01,0,150,False,False
6,48,2,3,left,False,0.28398,0,-0.01,0,150,False,False
6,49,2,4,right,False,0.387313,0,-0.01,0,150,False,False
6,50,1,4,up,False,0.28398,0,-0.01,0,150,False,False
6,51,0,4,up,False,0.302313,0,-0.01,0,150,False,False
6,52,0,5,right,False,0.405646,0,-0.01,0,150,False,False
6,53,0,6,right,False,0.387313,0,-0.01,0,150,False,False
6,54,0,7,right,False,0.36898,0,-0.01,0,150,False,False
6,55,0,6,left,False,0.435646,0,-0.01,0,150,False,False
6,56,1,6,down,False,0.36898,0,-0.01,0,150,False,False
6,57,1,5,left,False,0.350646,0,-0.01,0,150,False,False
6,58,1,4,left,False,0.28398,0,-0.01,0,150,False,False
6,59,1,3,left,False,0.302313,0,-0.01,0,150,False,False
6,60,2,3,down,False,0.320646,0,-0.01,0,150,False,False
6,61,2,2,left,False,0.387313,0,-0.01,0,150,False,False
6,62,2,1,left,False,0.405646,0,-0.01,0,150,False,False
6,63,3,1,down,False,0.33898,0,-0.01,0,150,False,False
6,64,2,1,up,False,0.405646,0,-0.01,0,150,False,False
6,65,3,1,down,False,0.33898,0,-0.01,0,150,False,False
6,66,3,0,left,False,0.405646,0,-0.01,0,150,False,False
6,67,2,0,up,False,0.50898,0,-0.01,0,150,False,False
6,68,1,0,up,False,0.442313,0,-0.01,0,150,False,False
6,69,0,0,up,False,0.460646,0,-0.01,0,150,False,False
6,70,1,0,down,False,0.56398,0,-0.01,0,150,False,False
6,71,1,1,right,False,0.460646,0,-0.01,0,150,False,False
6,72,1,0,left,False,0.357313,0,-0.01,0,150,False,False
6,73,1,1,right,False,0.460646,0,-0.01,0,150,False,False
6,74,1,0,left,False,0.357313,0,-0.01,0,150,False,False
6,75,2,0,down,False,0.460646,0,-0.01,0,150,False,False
6,76,3,0,down,False,0.442313,0,-0.01,0,150,False,False
6,77,3,1,right,False,0.50898,0,-0.01,0,150,False,False
6,78,4,1,down,False,0.405646,0,-0.01,0,150,False,False
6,79,3,1,up,False,0.387313,0,-0.01,0,150,False,False
6,80,3,0,left,False,0.405646,0,-0.01,0,150,False,False
6,81,3,1,right,False,0.50898,0,-0.01,0,150,False,False
6,82,2,1,up,False,0.405646,0,-0.01,0,150,False,False
6,83,3,1,down,False,0.33898,0,-0.01,0,150,False,False
6,84,4,1,down,False,0.405646,0,-0.01,0,150,False,False
6,85,4,2,right,False,0.387313,0,-0.01,0,150,False,False
6,86,4,1,left,False,0.45398,0,-0.01,0,150,False,False
6,87,3,1,up,False,0.387313,0,-0.01,0,150,False,False
6,88,4,1,down,False,0.405646,0,-0.01,0,150,False,False
6,89,3,1,up,False,0.387313,0,-0.01,0,150,False,False
6,90,2,1,up,False,0.405646,0,-0.01,0,150,False,False
6,91,2,2,right,False,0.33898,0,-0.01,0,150,False,False
6,92,2,1,left,False,0.405646,0,-0.01,0,150,False,False
6,93,2,2,right,False,0.33898,0,-0.01,0,150,False,False
6,94,1,2,up,False,0.405646,0,-0.01,0,150,False,False
6,95,1,3,right,False,0.33898,0,-0.01,0,150,False,False
6,96,1,4,right,False,0.320646,0,-0.01,0,150,False,False
6,97,1,3,left,False,0.302313,0,-0.01,0,150,False,False
6,98,1,4,right,False,0.320646,0,-0.01,0,150,False,False
6,99,0,4,up,False,0.302313,0,-0.01,0,150,True,False
7,0,1,0,down,False,0.64898,0,-0.01,0,150,False,False
7,1,0,0,up,False,0.545646,0,-0.01,0,150,False,False
7,2,1,0,down,False,0.64898,0,-0.01,0,150,False,False
7,3,0,0,up,False,0.545646,0,-0.01,0,150,False,False
7,4,1,0,down,False,0.64898,0,-0.01,0,150,False,False
7,5,0,0,up,False,0.545646,0,-0.01,0,150,False,False
7,6,1,0,down,False,0.64898,0,-0.01,0,150,False,False
7,7,0,0,up,False,0.545646,0,-0.01,0,150,False,False
7,8,1,0,down,False,0.64898,0,-0.01,0,150,False,False
7,9,0,0,up,False,0.545646,0,-0.01,0,150,False,False
7,10,1,0,down,False,0.64898,0,-0.01,0,150,False,False
7,11,1,1,right,False,0.545646,0,-0.01,0,150,False,False
7,12,1,0,left,False,0.527313,0,-0.01,0,150,False,False
7,13,0,0,up,False,0.545646,0,-0.01,0,150,False,False
7,14,1,0,down,False,0.64898,0,-0.01,0,150,False,False
7,15,0,0,up,False,0.545646,0,-0.01,0,150,False,False
7,16,1,0,down,False,0.64898,0,-0.01,0,150,False,False
7,17,0,0,up,False,0.545646,0,-0.01,0,150,False,False
7,18,1,0,down,False,0.64898,0,-0.01,0,150,False,False
7,19,0,0,up,False,0.545646,0,-0.01,0,150,False,False
7,20,1,0,down,False,0.64898,0,-0.01,0,150,False,False
7,21,1,1,right,False,0.545646,0,-0.01,0,150,False,False
7,22,2,1,down,False,0.527313,0,-0.01,0,150,False,False
7,23,1,1,up,False,0.42398,0,-0.01,0,150,False,False
7,24,2,1,down,False,0.527313,0,-0.01,0,150,False,False
7,25,2,2,right,False,0.42398,0,-0.01,0,150,False,False
7,26,3,2,down,False,0.405646,0,-0.01,0,150,False,False
7,27,3,1,left,False,0.302313,0,-0.01,0,150,False,False
7,28,3,2,right,False,0.320646,0,-0.01,0,150,False,False
7,29,4,2,down,False,0.302313,0,-0.01,0,150,False,False
7,30,3,2,up,False,0.28398,0,-0.01,0,150,False,False
7,31,3,1,left,False,0.302313,0,-0.01,0,150,False,False
7,32,4,1,down,False,0.320646,0,-0.01,0,150,False,False
7,33,3,1,up,False,0.387313,0,-0.01,0,150,False,False
7,34,4,1,down,False,0.320646,0,-0.01,0,150,False,False
7,35,4,0,left,False,0.387313,0,-0.01,0,150,False,False
7,36,3,0,up,False,0.405646,0,-0.01,0,150,False,False
7,37,4,0,down,False,0.50898,0,-0.01,0,150,False,False
7,38,4,1,right,False,0.405646,0,-0.01,0,150,False,False
7,39,3,1,up,False,0.387313,0,-0.01,0,150,False,False
7,40,4,1,down,False,0.320646,0,-0.01,0,150,False,False
7,41,4,0,left,False,0.387313,0,-0.01,0,150,False,False
7,42,4,1,right,False,0.405646,0,-0.01,0,150,False,False
7,43,4,2,right,False,0.387313,0,-0.01,0,150,False,False
7,44,4,3,right,False,0.28398,0,-0.01,0,150,False,False
7,45,4,2,left,False,0.265646,0,-0.01,0,150,False,False
7,46,4,3,right,False,0.28398,0,-0.01,0,150,False,False
7,47,4,4,right,False,0.265646,0,-0.01,0,150,False,False
7,48,4,3,left,False,0.247313,0,-0.01,0,150,False,False
7,49,4,2,left,False,0.265646,0,-0.01,0,150,False,False
7,50,5,2,down,False,0.28398,0,-0.01,0,150,False,False
7,51,4,2,up,False,0.350646,0,-0.01,0,150,False,False
7,52,5,2,down,False,0.28398,0,-0.01,0,150,False,False
7,53,4,2,up,False,0.350646,0,-0.01,0,150,False,False
7,54,4,1,left,False,0.28398,0,-0.01,0,150,False,False
7,55,4,2,right,False,0.387313,0,-0.01,0,150,False,False
7,56,4,3,right,False,0.28398,0,-0.01,0,150,False,False
7,57,4,2,left,False,0.265646,0,-0.01,0,150,False,False
7,58,4,3,right,False,0.28398,0,-0.01,0,150,False,False
7,59,4,2,left,False,0.265646,0,-0.01,0,150,False,False
7,60,3,2,up,False,0.28398,0,-0.01,0,150,False,False
7,61,2,2,up,False,0.302313,0,-0.01,0,150,False,False
7,62,2,3,right,False,0.405646,0,-0.01,0,150,False,False
7,63,2,2,left,False,0.387313,0,-0.01,0,150,False,False
7,64,3,2,down,False,0.405646,0,-0.01,0,150,False,False
7,65,3,1,left,False,0.302313,0,-0.01,0,150,False,False
7,66,4,1,down,False,0.320646,0,-0.01,0,150,False,False
7,67,4,0,left,False,0.387313,0,-0.01,0,150,False,False
7,68,5,0,down,False,0.405646,0,-0.01,0,150,False,False
7,69,4,0,up,False,0.472313,0,-0.01,0,150,False,False
7,70,4,1,right,False,0.405646,0,-0.01,0,150,False,False
7,71,3,1,up,False,0.387313,0,-0.01,0,150,False,False
7,72,3,0,left,False,0.320646,0,-0.01,0,150,False,False
7,73,3,1,right,False,0.50898,0,-0.01,0,150,False,False
7,74,3,0,left,False,0.320646,0,-0.01,0,150,False,False
7,75,3,1,right,False,0.50898,0,-0.01,0,150,False,False
7,76,3,2,right,False,0.320646,0,-0.01,0,150,False,False
7,77,2,2,up,False,0.302313,0,-0.01,0,150,False,False
7,78,3,2,down,False,0.405646,0,-0.01,0,150,False,False
7,79,3,1,left,False,0.302313,0,-0.01,0,150,False,False
7,80,3,2,right,False,0.320646,0,-0.01,0,150,False,False
7,81,2,2,up,False,0.302313,0,-0.01,0,150,False,False
7,82,3,2,down,False,0.405646,0,-0.01,0,150,False,False
7,83,3,1,left,False,0.302313,0,-0.01,0,150,False,False
7,84,3,2,right,False,0.320646,0,-0.01,0,150,False,False
7,85,3,1,left,False,0.302313,0,-0.01,0,150,False,False
7,86,3,2,right,False,0.320646,0,-0.01,0,150,False,False
7,87,3,1,left,False,0.302313,0,-0.01,0,150,False,False
7,88,2,1,up,False,0.320646,0,-0.01,0,150,False,False
7,89,3,1,down,False,0.42398,0,-0.01,0,150,False,False
7,90,3,0,left,False,0.320646,0,-0.01,0,150,False,False
7,91,4,0,down,False,0.50898,0,-0.01,0,150,False,False
7,92,4,1,right,False,0.405646,0,-0.01,0,150,False,False
7,93,3,1,up,False,0.387313,0,-0.01,0,150,False,False
7,94,3,2,right,False,0.320646,0,-0.01,0,150,False,False
7,95,2,2,up,False,0.302313,0,-0.01,0,150,False,False
7,96,3,2,down,False,0.405646,0,-0.01,0,150,False,False
7,97,3,1,left,False,0.302313,0,-0.01,0,150,False,False
7,98,4,1,down,False,0.320646,0,-0.01,0,150,False,False
7,99,4,2,right,False,0.387313,0,-0.01,0,150,True,False
8,0,1,0,down,False,0.56398,0,-0.01,0,150,False,False
8,1,0,0,up,False,0.630646,0,-0.01,0,150,False,False
8,2,0,1,right,False,0.56398,0,-0.01,0,150,False,False
8,3,0,0,left,False,0.545646,0,-0.01,0,150,False,False
8,4,1,0,down,False,0.56398,0,-0.01,0,150,False,False
8,5,0,0,up,False,0.630646,0,-0.01,0,150,False,False
8,6,1,0,down,False,0.56398,0,-0.01,0,150,False,False
8,7,0,0,up,False,0.630646,0,-0.01,0,150,False,False
8,8,1,0,down,False,0.56398,0,-0.01,0,150,False,False
8,9,0,0,up,False,0.630646,0,-0.01,0,150,False,False
8,10,0,1,right,False,0.56398,0,-0.01,0,150,False,False
8,11,0,0,left,False,0.545646,0,-0.01,0,150,False,False
8,12,0,1,right,False,0.56398,0,-0.01,0,150,False,False
8,13,0,2,right,False,0.545646,0,-0.01,0,150,False,False
8,14,0,1,left,False,0.442313,0,-0.01,0,150,False,False
8,15,0,2,right,False,0.545646,0,-0.01,0,150,False,False
8,16,0,1,left,False,0.442313,0,-0.01,0,150,False,False
8,17,0,0,left,False,0.545646,0,-0.01,0,150,False,False
8,18,0,1,right,False,0.56398,0,-0.01,0,150,False,False
8,19,0,0,left,False,0.545646,0,-0.01,0,150,False,False
8,20,0,1,right,False,0.56398,0,-0.01,0,150,False,False
8,21,0,0,left,False,0.545646,0,-0.01,0,150,False,False
8,22,1,0,down,False,0.56398,0,-0.01,0,150,False,False
8,23,0,0,up,False,0.630646,0,-0.01,0,150,False,False
8,24,0,1,right,False,0.56398,0,-0.01,0,150,False,False
8,25,0,2,right,False,0.545646,0,-0.01,0,150,False,False
8,26,0,1,left,False,0.442313,0,-0.01,0,150,False,False
8,27,0,0,left,False,0.545646,0,-0.01,0,150,False,False
8,28,0,1,right,False,0.56398,0,-0.01,0,150,False,False
8,29,0,0,left,False,0.545646,0,-0.01,0,150,False,False
8,30,1,0,down,False,0.56398,0,-0.01,0,150,False,False
8,31,0,0,up,False,0.630646,0,-0.01,0,150,False,False
8,32,0,1,right,False,0.56398,0,-0.01,0,150,False,False
8,33,0,0,left,False,0.545646,0,-0.01,0,150,False,False
8,34,1,0,down,False,0.56398,0,-0.01,0,150,False,False
8,35,0,0,up,False,0.630646,0,-0.01,0,150,False,False
8,36,1,0,down,False,0.56398,0,-0.01,0,150,False,False
8,37,0,0,up,False,0.630646,0,-0.01,0,150,False,False
8,38,0,1,right,False,0.56398,0,-0.01,0,150,False,False
8,39,0,0,left,False,0.545646,0,-0.01,0,150,False,False
8,40,1,0,down,False,0.56398,0,-0.01,0,150,False,False
8,41,0,0,up,False,0.630646,0,-0.01,0,150,False,False
8,42,1,0,down,False,0.56398,0,-0.01,0,150,False,False
8,43,0,0,up,False,0.630646,0,-0.01,0,150,False,False
8,44,1,0,down,False,0.56398,0,-0.01,0,150,False,False
8,45,0,0,up,False,0.630646,0,-0.01,0,150,False,False
8,46,0,1,right,False,0.56398,0,-0.01,0,150,False,False
8,47,0,2,right,False,0.545646,0,-0.01,0,150,False,False
8,48,0,1,left,False,0.442313,0,-0.01,0,150,False,False
8,49,0,2,right,False,0.545646,0,-0.01,0,150,False,False
8,50,0,1,left,False,0.442313,0,-0.01,0,150,False,False
8,51,0,0,left,False,0.545646,0,-0.01,0,150,False,False
8,52,1,0,down,False,0.56398,0,-0.01,0,150,False,False
8,53,0,0,up,False,0.630646,0,-0.01,0,150,False,False
8,54,0,1,right,False,0.56398,0,-0.01,0,150,False,False
8,55,0,2,right,False,0.545646,0,-0.01,0,150,False,False
8,56,0,3,right,False,0.442313,0,-0.01,0,150,False,False
8,57,0,2,left,False,0.50898,0,-0.01,0,150,False,False
8,58,0,3,right,False,0.442313,0,-0.01,0,150,False,False
8,59,1,3,down,False,0.50898,0,-0.01,0,150,False,False
8,60,1,2,left,False,0.320646,0,-0.01,0,150,False,False
